,Number,Name,Prov.Desig,Taxon,a,e,i,H,nu6,5/2,2/1,HUN,3/1,PHO,JFC
1207,388188,,2006DP14,M,1.3646245904549568,0.776264034261408,11.77758117056978,18.97,1.4296898468326888,0.3404682445376097,1.4552858342041697,0.3291218621974213,0.35347664077537466,0.15194304430604744,0.0
1208,155334,,2006DZ169,S,2.0340883074909786,0.4087952148012948,6.6166198934204425,17.17,1.5247539036366373,0.0498327784244635,0.002374813698113854,0.72098884070611,0.1477779401684483,0.010810177065252388,0.0
1209,212359,,2006EV52,C,2.016466782989905,0.7075422085777501,15.956115276968687,16.68,1.0547824492240743,1.141917560182952,0.11826572216606993,0.6942035305497034,1.1836315398333837,0.5339026339449652,0.11543781123726406
1210,-999999,,2006FG36,C,2.267120888171801,0.5415042546423429,10.213771568876302,18.85,1.4108930134497284,0.4603121747530421,0.05794545423397804,0.041021597050559716,0.7401697176475118,0.03423222737329922,0.05157859651026692
1211,277810,,2006FV35,C,1.0014411043539946,0.3775495089914602,7.1042486425038085,21.73,1.4751295885744413,0.10111483228409038,0.0,0.45334664709603145,0.462726075105189,0.04173929477972449,0.0
1212,434734,,2006FX,S,1.4949444075453766,0.43800581061708815,24.64092017845457,19.98,1.2200056022635248,0.5123746076931416,0.0,0.6873490220451112,0.9394043333878234,0.5720385363696056,0.0
1213,431107,,2006GU,S,2.693688825674883,0.584982350711995,17.686431358629246,17.66,0.023926310356407368,8.585842126085138,0.42129195004539766,0.008436318159498144,1.1427350029049999,0.24713265901951983,1.5735565475036988
1214,361123,,2006GW2,S,1.4482531102948974,0.19084673610778888,9.420359136384944,20.32,1.3436361212913082,0.0,0.0,1.6220930741175055,0.3184041803109703,0.003603392355084129,0.0
1215,-999999,,2006HD2,V,2.03135941124465,0.601502200154061,4.0181271808598495,20.99,1.4971492183453239,0.12151617110215933,0.0009499254792455417,0.119268447979905,0.5771595774963477,0.006305936621397226,0.0073683709300381315
1216,-999999,,2006HQ30,S,2.5970426334147927,0.6063660343751128,12.012568638806995,21.16,0.12194319107599157,2.381716953602323,0.17051162352457472,0.008647226113485597,4.465914632747577,0.08498000304073404,0.7409306324093899
1217,394130,,2006HY51,C,2.5882034113787658,0.9686055811775534,33.58610559520922,17.19,0.13235400453854682,2.8913044931509195,0.5238839018039162,0.09301040770846702,3.5296463405326652,1.7446424652532324,2.682905726414995
1218,467460,,2006JF,V,0.6717099390776625,0.581843508805342,5.9376975817073765,19.0,1.4859959805839804,0.0,2.107884638445857,0.39165607055470125,0.2120987846332775,0.14023201915202402,0.0
1219,-999999,,2006KA40,V,2.3536740901920643,0.4826858437478092,4.977741160493546,19.49,1.344074826558774,0.2867335707107833,0.029922652596234563,0.01571264257206529,1.1180946794035478,0.002702544266313097,0.06549663048922784
1220,333578,,2006KM103,V,1.5733660756073682,0.3767709291028121,11.6819228904374,20.13,1.4895056227237071,0.19777035553690883,0.37189582512462954,0.5344407554042073,0.2504352879511209,0.055852581503804004,0.0
1221,210012,,2006KT1,S,2.307588077752328,0.4733504934813341,9.253799041643957,16.73,1.0983492569393378,1.0493868977840604,0.025173025200006853,0.0665414594830416,1.5817807671126896,0.02822657344815901,0.0
1222,397237,,2006KZ112,V,2.5229137417069905,0.8872411691274134,37.83752642551764,16.79,0.08578375306909385,3.0246378331859494,0.7015199664228325,0.12190479740474817,3.5970392253301435,2.010993216833201,1.8445488561528791
1223,613433,,2006KZ86,C,2.19930802289606,0.8588516005727429,14.151542786532474,18.13,1.186157803550582,0.8613155393901678,0.04939612492076816,0.19624985118532556,1.1692313507740937,0.4660387445908807,0.15473578953080075
1224,468540,,2006MD12,S,0.8385728941086518,0.6051210572309584,27.270059995770666,19.44,1.0811216385515439,0.0,0.6041526048001645,0.489411907227886,1.665045860295518,1.200830502331786,0.0
1225,-999999,,2006MX13,C,2.173170906773393,0.4674986742135691,5.746462049208032,19.72,1.6563486105968779,0.03935340220097454,0.0,0.014869010756115476,0.08492911502967991,0.002101978873799075,0.006549663048922784
1226,155338,,2006MZ1,S,1.5690736323913552,0.4826828234193932,2.081256319366196,20.41,1.4472380575313233,0.059420292841698086,0.0,0.17705722737246726,0.7669220688776597,0.010209611672738365,0.0
1227,-999999,,2006NL,S,0.8477599523832122,0.5758786882566715,20.08425713547567,19.97,1.2586285390800387,0.13377927093815706,6.842788189745259,0.25815133568064313,0.3881010953579344,0.3864638300827728,0.0
1228,428086,,2006NM,S,2.7791549048483435,0.6169935867862723,14.206260421936829,16.3,0.019370524886569578,8.588629194229682,0.6606731708152742,0.008752680090479322,0.9005558233478719,0.07927463181185083,4.9147034103354335
1229,261938,,2006OB5,P,1.5331473088079903,0.21867340353703588,0.7105863084017425,20.14,1.191860972027638,0.0,0.0,1.7107798687692297,0.8354669687998805,0.02642487727061695,0.0
1230,-999999,,2006OS9,C,2.737536265606131,0.9071677099321596,19.42991806462204,18.03,0.017193871828758187,4.850278950588666,3.203623678755589,0.008647226113485597,0.6940891126577835,0.3588378220271279,29.971258111870657
1231,-999999,,2006OT9,V,1.1239856798993682,0.18200305022974084,14.560743264931535,19.99,1.450174008167441,0.0,1.9639709283401572,0.39271061032463855,0.37690094831181986,0.09218678775090229,0.0
1232,-999999,,2006OV5,P,2.6992501265462847,0.5747315648005483,15.267108979322536,19.21,0.03516391451534059,8.007581227454954,0.30967570623404655,0.0023199874938619894,1.5666765688105009,0.04504240443855161,0.6418669787944328
1233,-999999,,2006PB1,V,3.009486671950365,0.593881462992061,15.344915720735171,19.21,0.011642562867363246,4.127424956619491,26.01275932365991,0.000527269884968634,0.17606631156492045,0.009909328976481354,3.8716695697944803
1234,394155,,2006QS,S,2.547627977552556,0.5114165207227177,4.591702106350289,19.95,0.19854788008733815,1.5491639574638587,0.05937034245284635,0.004639974987723979,4.734910164375116,0.006005653925140215,0.13590550826514775
1235,-999999,,2006QS89,S,1.778229208626522,0.3660082232776703,16.596070404216572,20.94,1.2188244726972706,0.02642140601028602,0.027547838898120708,1.4901701488983532,0.8206827746990095,0.15524615396487457,0.0
1236,497626,,2006QT89,C,1.4820973202720098,0.4726825342518376,24.486866110355624,20.11,1.1725579402591402,0.39821629649258083,0.0,0.6335674937783106,1.2265761036501999,0.52939839350111,0.0
1237,461912,,2006RG2,C,2.6948457251820708,0.6501364943928328,8.584976252624191,18.19,0.09791564104247669,7.3092534331577745,0.8910300995323179,0.009385403952441683,1.5220679831468331,0.06095738734017318,2.195774537151363
1238,467475,,2006RG7,V,1.8846970283133069,0.3503457905241275,22.025819651405662,18.84,1.1006440229537748,0.0,0.0,2.873620873079055,0.24851526274321561,1.0921281662867481,0.0
1239,-999999,,2006RH7,S,2.2039342721269604,0.7573340850952814,10.758169190938126,20.65,1.1664666863531719,0.7424749537067717,0.03894694464906721,0.07276324412567148,1.4815554512600304,0.037835619728383355,0.13099326097845568
1240,-999999,,2006SB142,C,2.2361317282810083,0.4311874400932793,7.649271945718024,22.01,1.600903014101,0.02630992328450422,0.0,0.009385403952441683,0.30624402066090306,0.0006005653925140216,0.009005786692268827
1241,292165,,2006SC6,S,1.2029626767578332,0.580602483748428,30.26260111186861,18.22,1.217930188882821,0.2804905380670026,0.0,1.0547506778912552,0.6997211866009724,1.311634817250623,0.0
1242,-999999,,2006SE6,C,0.8050245960383597,0.3457198011733957,4.8189364496523535,22.94,1.4135589916135594,0.0,0.007599403833964334,0.9354822299113503,0.46752613812495236,0.009609046280224345,0.0
1243,481394,,2006SF6,S,0.9501125217056816,0.2806163800356093,5.8395188955559405,19.94,1.45690644669509,0.0,1.9046005858873107,0.4332049374902296,0.33798843743160484,0.07717265293805176,0.0
1244,-999999,,2006SH7,C,2.4841364955839285,0.5427217607693243,5.093799245756046,19.73,0.6231808324352562,0.7150502031644494,0.08786810683021261,0.01349810905519703,3.588143108533515,0.010810177065252388,0.19648989146768348
1245,391275,,2006SJ134,S,2.203275965447815,0.4775736840072348,26.10635043208601,17.91,0.023065773100993562,0.7198439603730667,0.0056995528754732495,0.18834080291079605,0.9913730156817949,22.487870839991277,0.0
1246,613512,,2006SK134,S,1.8795009290301383,0.5364502710978762,34.668131761788324,18.76,0.8808189373943424,0.6526198767266429,0.21610804652836071,1.63580209112669,0.9460604207752287,3.361664784597235,0.0
1247,277958,,2006SP134,P,2.049534191260101,0.7365837169251254,13.047586886439236,16.88,1.068399185795034,1.074247545633401,0.13631430627173524,0.6340947636632792,1.19067163226237,0.532701503159937,0.3004657923693327
1248,-999999,,2006SP198,C,2.9600479394133945,0.5646684122008235,6.828228402733668,21.72,0.030169423778036934,7.022854310624337,2.0893610916005687,0.002425441470855716,0.6190161270286844,0.0009008480887710323,17.291110449156147
1249,304293,,2006SQ78,V,1.171791171224295,0.33910549295547626,36.060268064094146,18.74,1.063269708821587,2.1219622025307348,0.0,0.7278433492107023,0.44102979025585853,1.2485754510366507,0.0
1250,380981,,2006SU131,S,1.7271125076730798,0.3951621592508881,9.658429493843082,18.79,1.4617996977552863,0.013712375271161098,0.0,0.89699152830864,0.27917166522943765,0.11260601109637902,0.0
1251,216115,,2006SU19,V,1.5264226340672775,0.5868928575466266,2.094115398646637,18.89,1.4476767627987892,0.3312151782977205,0.0,0.1695699950059127,0.5981518531027795,0.08347858955944898,0.0
1252,292220,,2006SU49,S,1.4123939275323387,0.31216275284896394,2.5180749722547584,19.51,1.4554384713770312,0.0,0.3125254826717832,0.7982866058425118,0.34381251389558437,0.04294042556475254,0.0
1253,613527,,2006SV189,C,1.8928208572637408,0.3213758835757288,15.854913318599715,19.74,1.3332590543877887,0.0,0.0,1.6831509267968732,0.2912038231989778,0.14203371532956607,0.0
1254,212546,,2006SV19,S,2.1321976014348842,0.5155504646407584,7.3553623410491165,17.65,1.6061506040310727,0.0954292132692187,0.0,0.08668316908884341,0.19437055188028476,0.008708198191453312,0.054034720153612964
1255,475462,,2006SW5,C,1.8334523350576368,0.3951995799598544,9.01828741804827,19.06,1.4763444646997312,0.0,0.0,0.8413118284559523,0.2780196501046944,0.05435116802251894,0.0
1256,248818,,2006SZ217,S,1.6729944654649247,0.2852698812094613,29.21969715836239,17.32,0.2491508453615735,0.1720178458813136,0.0,8.446863557197515,0.15513803679875215,0.3504299065319315,0.0
1257,345646,,2006TN,C,1.5615816372509628,0.3451548635889034,17.2814081240404,19.81,1.297133362939927,0.058974361938570904,0.0,2.0324144986000965,0.19462655524133882,0.08437943764822002,0.0
1258,475534,,2006TS7,V,0.9465543167476184,0.5804091162504766,5.502235466329063,21.25,1.2720427962967833,0.5899665848372726,0.0,0.2525622748999756,1.0654219878666777,0.08347858955944898,0.0
1259,613569,,2006TU7,S,0.8512968366101813,0.4704117186365032,2.950392375684157,21.96,1.392501138775198,0.0,0.0,0.534546209381201,0.7824742730616929,0.05345031993374791,0.0
1260,-999999,,2006UA,P,1.5287249205046567,0.486140620376127,14.32706741216737,19.98,1.3879622265848781,0.2857302261787471,0.0,0.357805343939715,0.6851929958611553,0.3243053119575716,0.0
1261,-999999,,2006UB64,P,2.0975704637480046,0.7018313124779002,9.571724216990381,20.69,1.3957914282811918,0.40412488095901605,0.04464649752454045,0.1149448349231622,0.7876583411230375,0.021620354130504775,0.07368370930038132
1262,450648,,2006UC63,S,1.4729465159426782,0.2818983463545647,16.666035248691283,19.61,1.265917795831779,0.5892976884825818,0.0,1.5687333617586796,0.2603554181919652,0.22341032601521602,0.0
1263,597171,,2006UD63,V,2.323589684918043,0.4678832344641519,7.428960572096461,19.0,1.487514575740593,0.25217392571842606,0.004749627396227708,0.01054539769937268,0.6041679320875496,0.0024022615700560863,0.018830281265653004
1264,444584,,2006UK,S,1.4939737701515359,0.5391195255369466,4.74430884124597,20.17,1.4939432952369196,0.35351172345408005,0.0,0.218078824423027,0.3814450079705292,0.0783737837230798,0.0
1265,-999999,,2006UK217,V,1.4918440672762319,0.6683509855187539,41.118384409119614,18.96,1.07783134904555,1.4615385349993657,0.0,0.636836567065116,0.8058985805981382,1.315838774998221,0.0
1266,-999999,,2006UL185,V,0.844000910425861,0.5018887303527192,19.433497703303267,21.41,1.3414594682334968,0.5808250013231652,1.4738093810494577,0.37615433593662345,0.545927167447754,0.026124594574359936,0.0
1267,526670,,2006UL217,S,1.4301687014304247,0.3486911556332783,9.923042297365916,20.71,1.4752814480901026,0.03979933310410172,0.059845305192469125,0.5398189082308874,0.43571772051398705,0.047144383312350685,0.0
1268,489337,,2006UM,S,2.2332865817275835,0.539718295124039,15.889850964965285,18.48,1.165656768936312,1.2353400843880986,0.20993353091326472,0.08478499750295634,1.0871822735562717,0.4687412888571938,0.03438573100684462
1269,243025,,2006UM216,S,2.6746332687558327,0.5238351609110047,15.882335222589054,16.07,0.012789945874581654,7.872798611984761,0.05177093861888202,0.0037963431717741645,1.7378788165153944,0.04624353522357965,0.9578882209049571
1270,-999999,,2006UN216,C,3.2205389139107363,0.6149548057460114,11.809451010816419,18.87,0.00015185951566125974,0.03534002407282982,46.92204401007315,0.0,0.0038400504158106964,0.0003002826962570108,0.6737965861579313
1271,256004,,2006UP,S,1.5840102042278386,0.3005729789682908,2.285296540056081,22.98,1.0805310737684166,0.0035674472250175216,0.0,2.315136610920278,0.8935797317591491,0.0039036750513411394,0.0
1272,-999999,,2006UQ17,C,1.623481790269056,0.3808889513548828,1.7430148219725596,21.86,1.3276571255878402,0.035228541347048024,0.14913830024155003,0.6581382704178489,0.9233401224816821,0.005705371228883205,0.0
1273,613626,,2006UR,M,1.6738133820444974,0.5324052689736484,14.269644293008456,20.01,1.3663138089633897,0.39074695386520036,0.8696567762492934,0.2802966708493258,0.6661207454626289,0.1870761197681177,0.0
1274,450649,,2006UY64,S,0.9315725160661502,0.15728552850134714,26.215457170490627,19.49,1.477205001955145,0.12920847918110334,0.0,0.4474412243843828,0.4099253818877919,0.19368233908577193,0.0
1275,345705,,2006VB14,S,0.7669487831162856,0.42114434119770056,31.02380681134213,18.54,1.139806904714862,0.0,10.329014698576396,0.41865228866509535,0.3658288029462324,0.30508721939712297,0.0
1276,374855,,2006VQ13,S,1.099414938973674,0.4457247353343736,16.698000283839225,20.07,1.3655713846646014,0.14258640627491906,1.0292442567625442,0.40631417335682934,0.7098973202028708,0.20359166806225326,0.0
1277,374851,,2006VV2,V,2.3860781031086216,0.6056767943744832,23.731911396217164,16.73,0.1646663348153593,2.0790413531047425,0.14248882188683124,0.2511913731990572,2.71651566498475,7.801344448757138,0.3987107381031745
1278,506732,,2006VW2,C,1.235839289350248,0.2946590497491199,10.048748895493883,21.25,1.40934067173408,0.0002229654515635951,0.5756548404227982,0.47665197601164505,0.6727768328500341,0.06906502013911248,0.0
1279,475665,,2006VY13,V,2.9209451341326496,0.613587936440504,4.672726707195676,17.19,0.010478306580626923,4.465552063915683,1.266250663834307,0.002530895447849443,0.16454616031748837,0.003603392355084129,44.24952355852232
1280,438429,,2006WN1,C,2.0996975768776607,0.4508140638800083,4.016300865253216,18.88,1.6223489523682735,0.038350057668938356,0.003799701916982167,0.16355911831727024,0.12358562254884092,0.005104805836369183,0.0
1281,218863,,2006WO127,S,2.1973770069554703,0.5473913215952155,11.025705276416199,16.28,1.3969556845679283,0.3638796169517872,0.03657213095095335,0.3827979364872282,0.6188881253481573,0.09609046280224344,0.20385826239772165
1282,481442,,2006WO3,S,0.7997116906054988,0.4473685778316184,21.214247092268234,21.56,1.1798134504518447,0.06120401645420685,0.435065869494458,0.3806888569473537,1.5886928578611488,0.05435116802251894,0.0
1283,293054,,2006WP127,S,2.5308031729771714,0.7674119433874914,6.081479635223652,18.44,0.4111849485721376,2.6810480723264494,0.619826375207716,0.030370745374193316,2.8408052967764896,0.07056643362039752,4.394005197946073
1284,-999999,,2006WT29,P,1.7163241066977624,0.3124247100155389,31.58980121678411,19.73,0.7891464097734951,0.0030100335961085337,0.0,4.604542451454086,0.4339256969866087,0.8287802416693496,0.0
1285,304640,,2006WW1,V,1.4177649934296075,0.5043890313402684,9.404055052929877,19.12,1.4845280052659213,0.10078038410674497,0.0,0.3043401776038955,0.484998367516891,0.195484035263314,0.0
1286,248926,,2006WZ2,C,1.694514375895417,0.330033606216562,24.65349713018867,16.93,0.4923960428918758,0.05841694830966191,0.010449180271700957,7.294673404564056,0.04032052936601232,0.139931736455767,0.0
1287,-999999,,2006WZ3,V,1.7460224119634369,0.5778926692503066,3.8225149784442634,20.2,1.4975373037742359,0.027982164171231186,0.0,0.1413083291715939,0.6126160430023332,0.025524029181845913,0.0
1288,349063,,2006XA,V,2.1975215143511884,0.5472443860427513,10.318726463435585,17.5,1.4520469421939297,0.33244148828132025,0.045596423003785996,0.2491877476361764,0.5164867809265387,0.07747293563430876,0.14409258707630124
1289,481457,,2006XD2,C,1.266644486097929,0.4253052602385069,3.561021754773398,21.06,1.353574482927362,0.16532888233440576,0.0,0.32817277640447773,0.9611006182371539,0.0501472102749208,0.0
1290,284422,,2006YD,P,2.6236554474919367,0.6933396125610402,7.7376596707152,17.42,0.15025655410705757,5.667670296020805,0.6730222020454663,0.025098046524506975,1.8428401945475532,0.03693477163961232,7.9291858286021455
1291,417655,,2006YF,P,0.9187598675552362,0.4034409768657952,10.533916082937047,19.93,1.460669188027586,0.54515052907299,0.0,0.34420178090752424,0.32256423492809855,0.07176756440542557,0.0
1292,349068,,2006YT13,M,1.3227590045863622,0.4257613980218532,38.24274233457145,18.36,0.96170943940324,1.1433668356181157,0.01709865862641975,1.138692043578262,0.9059958947702703,2.3295931575618893,0.0
1293,352102,,2007AG12,C,2.0903153424396086,0.6565508216831923,41.98054541601613,19.47,0.45188329876935523,1.208249782023122,1.2463022287701506,0.5457243309425361,2.283613981442358,5.672940697687447,0.0073683709300381315
1294,-999999,,2007AH12,V,2.041969417313602,0.4544442814052288,10.46835556161404,20.5,1.5035779378416505,0.14938685254760872,0.08549329313209875,0.2476059379812705,0.44320581882481797,0.029427704233187052,0.0
1295,311925,,2007BF72,S,1.432847736232742,0.21562207755044224,4.104082550606972,19.79,1.4329463897796468,0.0,0.0,1.065717891498603,0.3141801248535785,0.018317244471677655,0.0
1296,349074,,2007BM8,C,1.3415549222938483,0.7206249669084205,27.629380497013887,18.43,1.3220551967878915,0.18260870483058436,0.0,0.6802836055865314,0.7562979293939167,0.5230924568797127,0.0
1297,256412,,2007BT2,C,1.6325814927237197,0.2238260689625416,26.85908089135975,16.92,0.19898658535480399,0.0,0.0,9.226801171043117,0.007872103352411928,0.1765662253991223,0.0
1298,526825,,2007CK26,C,1.7962854445821967,0.4635708633248061,32.3960981092411,18.96,0.8711505482305755,0.23311037960973868,0.9750985044455485,2.657440220241915,0.7874663386022468,2.0188005669358833,0.0
1299,-999999,,2007CZ49,C,2.926509534270732,0.6359165123584106,11.033594191297329,21.03,0.015978995703468106,7.491639172536796,3.536572559231151,0.0008436318159498144,0.3428525012916317,0.0048045231401121725,15.576736146100611
1300,-999999,,2007DB56,P,2.0283699785886578,0.36142210385102497,7.725123720652302,19.2,1.6262804264959485,0.02541806147824984,0.003799701916982167,0.1932971398295012,0.09766528224211872,0.006906502013911247,0.0
1301,613714,,2007DL41,S,1.4573473656947091,0.4763604097197072,4.672029223793406,20.8,1.4623058961408237,0.04492753849006441,0.0,0.267853101564066,0.6585686463115346,0.03092911771447211,0.0
1302,-999999,,2007DT103,S,2.2060064841242144,0.5750356275107867,5.455709413707001,19.25,1.3688279276115594,0.33467114279695626,0.022798211501892998,0.05567969985268774,0.9656446778958631,0.014713852116593526,0.13099326097845568
1303,-999999,,2007DZ40,V,2.8425631906080664,0.7003942993908671,11.288690866899744,18.44,0.020045456067286284,8.681159856628575,2.20097733541192,0.0018981715858870823,0.3412524802850439,0.022521202219275806,8.909997870178332
1304,-999999,,2007EC,S,0.9282032875416378,0.1957823079511252,5.850971783370314,22.24,1.3486981051466835,0.0,1.0373186233361313,0.8259155478148682,0.6421204303638121,0.006305936621397226,0.0
1305,410088,,2007EJ,C,2.5012055447688244,0.6294916372388879,8.325357873014315,18.25,0.21861020943414236,3.921070431197383,0.47828747880013023,0.016872636318996288,3.1277210636778126,0.10660035717123882,1.2125063719318303
1306,-999999,,2007EK88,V,1.7361239517760556,0.3519553430856245,14.81357422690848,21.4,1.194121991483039,0.0,0.0,1.5260245010762203,0.9328762476809452,0.05525201611128998,0.0
1307,417816,,2007FA,M,1.2501006111123678,0.2656631270925494,16.329716031632614,20.3,1.422029377931554,0.014381271625851882,0.04987108766039093,0.5390807303919313,0.6304722774358529,0.15794869823118765,0.0
1308,391451,,2007FE20,C,1.7532685143761708,0.2732997392327437,7.609080836527679,19.29,1.299394382395328,0.0,0.0,1.4069669610503028,0.6073039732604617,0.048345514097378736,0.0
1309,236716,,2007FV42,S,2.1755911035834283,0.4726286450844938,9.832913460361745,17.92,1.600143716522694,0.13076923734204854,0.012823993969814812,0.07539959355051465,0.1962265762479266,0.047144383312350685,0.02374252855234509
1310,489486,,2007GS3,C,1.0612040177247053,0.1290238228636473,15.089498356946326,19.43,1.4699157452034046,0.0,0.5827792815171398,0.5079718071787819,0.40570132643040013,0.1507419135210194,0.0
1311,-999999,,2007GZ5,V,1.4673663903399865,0.2776337224861224,13.778020695594805,21.22,1.2995631151905072,0.010367893497707172,0.0,1.6691255478567075,0.44672586503931105,0.02402261570056086,0.0
1312,345813,,2007HX4,C,1.3175363155558912,0.3317844434836956,56.55622438270602,17.73,0.5228185658626815,0.8239688262532657,0.0,1.5284499425470761,2.190684761379739,3.8739470644116962,0.0
1313,475967,,2007JF22,C,3.0696669217811428,0.5871785358313818,25.389907132744582,16.22,0.005450069284287432,3.9803792413132997,23.79230851592346,0.016450820411021378,0.19603457372713606,0.06335964891022927,8.555497357655385
1314,383610,,2007JJ35,V,1.773728172529928,0.30461540102674994,56.07153097276346,18.39,0.9085586089217992,0.5186176403369221,0.0,1.286011249438498,1.0649739819848332,3.8039811961838117,0.0
1315,361538,,2007JZ20,S,1.3111575225788836,0.33523883769953017,40.4824456951762,18.64,0.8854084694232159,1.673021265807436,0.0,1.0176308779894636,0.9041398704026286,2.625071330678788,0.0
1316,-999999,,2007KD,C,1.9585673970296191,0.41776906727011137,11.207446176196052,20.64,1.5323131328606645,0.01616499523836064,0.0,0.46990292148404655,0.2849957416934172,0.03993759860218243,0.0
1317,355256,,2007KN4,C,3.344900366665017,0.6304132167280941,12.524995186875513,16.84,0.000269972472286684,0.07369008174176818,44.649822263717816,0.00031636193098118036,0.011328148726641556,0.0030028269625701075,4.195877890716158
1318,467527,,2007LA15,P,1.7272359700412643,0.3809943332912808,8.719588904767269,19.51,1.4813052088779992,0.012820513464906718,0.0,0.7357523974852318,0.30906005763249755,0.08678169921827611,0.0
1319,481532,,2007LE,C,1.838170011180421,0.5165752135068093,29.525977447439914,19.66,0.9829022784777448,0.6950947952495077,0.23510655611327158,1.4352286268846215,0.8566512469271029,2.40886778937374,0.0
1320,309214,,2007LL,S,0.9807676565292112,0.17409655629903192,10.052814062446547,20.35,1.3926698715703774,0.0,2.814154232264917,0.44607032268346425,0.46381408938966867,0.018617527167934668,0.0
1321,435159,,2007LQ19,S,2.604614030221533,0.6301455704666094,17.065171009732534,17.11,0.026879134272042974,7.8717952674527245,0.5177093861888202,0.018243538019914733,1.386066197586871,0.418594078582273,2.850740842043641
1322,352143,,2007LR32,S,2.6243065398608527,0.5171031967420273,10.179210823361146,17.15,0.011929408619167848,4.439465106082742,0.004274664656604937,0.0023199874938619894,3.774449554540597,0.005705371228883205,0.3643250070963298
1323,468583,,2007LS,S,2.694479875138231,0.6818996238823539,6.3754314129948035,18.05,0.18941943586814464,5.9112600518540335,1.0396934370342452,0.014658102802128023,1.7255266543445367,0.030328552321958087,5.206982123893614
1324,-999999,,2007MB4,V,2.2366857809677234,0.5772198332208262,1.170525165932908,22.52,0.9861588214247029,0.048717951166645526,0.01234903123019204,0.1090394122115135,2.5062089038788513,0.0018016961775420646,0.731924845717121
1325,-999999,,2007MC24,V,2.2880746338431157,0.4945461216258534,21.3125227635708,19.55,0.1166618545868833,1.9666667655166907,0.15151311393966388,0.11990117184186735,1.014285316496132,17.447325500621098,0.030292191601267872
1326,367248,,2007MK13,C,1.024550440310831,0.13975542448153186,19.880444962007164,19.92,1.4528399863312718,0.0,1.5422040155551366,0.5333862156342701,0.3048360021751058,0.24893435519706192,0.0
1327,-999999,,2007MK6,S,1.080995547097836,0.8187053618603837,25.117449561390025,20.28,1.234769721841703,0.0,0.0,0.4599902476466362,1.378450097595513,0.2765603632527069,0.0
1328,613763,,2007ML13,S,1.2972909132468622,0.08466939684775948,18.012867784483667,20.1,1.2559119410776538,0.0,0.0,1.5833914645608078,0.12640165952043544,2.575824968492638,0.0
1329,246138,,2007OG3,V,2.1649002391460512,0.4816584553287006,1.6926264391323915,18.08,1.555378905961658,0.08416945796525716,0.0,0.08415227364099397,0.38675707771240064,0.0084079154951963,0.16128545257972354
1330,214869,,2007PA8,S,2.8482820513866938,0.6527248629184522,1.9972840972183885,16.39,0.03136742662380909,5.495429484687929,0.2526801774793141,0.00854177213649187,0.28621175765842394,0.002101978873799075,35.82338204608317
1331,-999999,,2007PQ9,C,1.4264303525782869,0.24113539408710485,8.556609699110336,22.0,1.1848923075867381,0.0,0.0,1.2665022636946586,1.135246904594169,0.0084079154951963,0.0
1332,345853,,2007PU11,S,2.82797395821146,0.5506785868206687,13.78061071576705,16.24,0.006816804925238771,8.91404727078675,1.316121751494698,0.0032690732868055302,0.3593647180796177,0.032730813892014175,9.097481974953746
1333,481542,,2007RF5,S,1.0641672101376598,0.3834753036446745,31.92017513198629,18.41,1.1520231590858343,1.275362382943764,0.24698062460384082,0.6872435680681175,0.6708568076421287,0.8305819378468917,0.0
1334,498066,,2007RM133,S,2.2107609538324136,0.4397641693311588,10.742377350723133,18.32,1.6038727112961537,0.15652174699764376,0.009499254792455416,0.010334489745385225,0.21625883925040573,0.011110459761509397,0.005730955167807435
1335,293726,,2007RQ17,M,1.5779780399517709,0.3690608708260165,2.0086031936465543,22.54,1.3360093989492094,0.0629877400667156,0.16718688434721532,0.8273919034927804,0.7711461243350514,0.0033031096588271185,0.0
1336,498068,,2007RT146,S,1.8362493317255049,0.44867348687699976,16.816362674006644,18.87,1.2504956183524023,0.1276477210201582,0.758515495177565,1.1222412231672405,0.6619606908455006,0.6492111893076572,0.0
1337,456651,,2007RT19,P,1.8622671083067448,0.3766234136340899,24.3869789722594,18.34,0.9128275486398323,0.03266443865406668,0.00047496273962277085,3.568562581467714,0.36134874412778656,1.8377301010929057,0.0
1338,613775,,2007RU12,S,2.2909393389379766,0.4497622594460376,7.0148820086779775,20.02,1.5996881379757102,0.10211817681612655,0.0,0.00885813406747305,0.2672675089404245,0.0024022615700560863,0.00818707881115348
1339,-999999,,2007RU17,S,2.034746319398402,0.8299541063845448,9.202939972512642,18.14,1.3601719352188677,0.640468259616427,0.07551907560002057,0.21038068410248492,0.7099613210431344,0.07747293563430876,0.11543781123726406
1340,251346,,2007SJ,S,2.0152885361292587,0.5328141646629423,8.178566936766927,16.84,1.3330228284745378,0.35228541347048026,0.08644321861134428,0.9127041708807053,0.5525192539948958,0.10509894368995376,0.013918033978960916
1341,417949,,2007TB23,S,1.2620297434502157,0.19772607207134746,38.290794051707906,18.71,1.135487345158275,2.21471583038119,0.0,0.560804249652639,0.3165481559433284,0.7732279428618026,0.0
1342,-999999,,2007TD66,V,0.9667336237469292,0.3105724322727669,14.878420912530995,21.77,1.3107838460699224,0.0632107055182792,0.05224590135850479,0.4995354890192838,1.0747661105451505,0.032730813892014175,0.0
